,AUC,Accuracy,BA,Kappa,MCC,Sensitivity,Specificity,cv,data,f1_score,pr_auc,prediction_time,roc_auc,train_time
23,0.5616438356164384,0.8421052631578947,0.4383561643835616,-0.06293706293706292,-0.0742990140448664,0.0,0.8767123287671232,3.0,300,0.9142857142857143,0.9587171365425184,4.1961669921875e-05,0.3972602739726027,2.496034622192383
24,0.24885844748858446,0.8289473684210527,0.7511415525114156,0.1821192052980133,0.2522962324042549,0.6666666666666666,0.8356164383561644,4.0,300,0.9037037037037038,0.9184845282356882,5.173683166503906e-05,0.1461187214611872,2.5070641040802
25,0.27625570776255703,0.7763157894736842,0.7237442922374429,0.131720430107527,0.20495275896791942,0.6666666666666666,0.7808219178082192,0.0,350,0.8702290076335878,0.9249343700415715,4.363059997558594e-05,0.1735159817351598,3.006425380706787
26,0.29680365296803657,0.7368421052631579,0.7031963470319634,0.10482921083627805,0.17696075278839882,0.6666666666666666,0.7397260273972602,1.0,350,0.84375,0.9186835917575173,4.267692565917969e-05,0.1917808219178082,3.0064311027526855
27,0.4223744292237443,0.8026315789473685,0.5776255707762556,0.05629139072847689,0.07798247183404243,0.3333333333333333,0.821917808219178,2.0,350,0.8888888888888888,0.9425632374749267,4.2438507080078125e-05,0.2922374429223744,3.025923252105713
28,0.2831050228310502,0.7631578947368421,0.7168949771689497,0.12195121951219512,0.19506857866021762,0.6666666666666666,0.7671232876712328,3.0,350,0.8615384615384616,0.9108382877691268,4.100799560546875e-05,0.21917808219178084,2.9576098918914795
29,0.4977168949771689,0.6578947368421053,0.502283105022831,0.0010111223458039165,0.0018924431860121982,0.3333333333333333,0.6712328767123288,4.0,350,0.7903225806451611,0.9554367560939991,4.744529724121094e-05,0.3881278538812786,2.9479434490203857
30,0.1232876712328767,0.7631578947368421,0.8767123287671232,0.19434628975265023,0.32807330573130117,1.0,0.7534246575342466,0.0,400,0.8593750000000001,0.9167493023149098,4.5299530029296875e-05,0.1141552511415525,3.539431571960449
31,0.24200913242009134,0.8421052631578947,0.7579908675799086,0.19859402460456943,0.2668175765140382,0.6666666666666666,0.8493150684931506,1.0,400,0.9117647058823529,0.9466361258650833,4.029273986816406e-05,0.35159817351598177,3.5341508388519287
32,0.595890410958904,0.7763157894736842,0.4041095890410959,-0.06953642384105962,-0.09633128873617007,0.0,0.8082191780821918,2.0,400,0.874074074074074,0.9604318073936016,4.220008850097656e-05,0.36986301369863017,3.494473457336426
33,0.14383561643835618,0.7236842105263158,0.8561643835616438,0.16352201257861643,0.2983975467231776,1.0,0.7123287671232876,3.0,400,0.832,0.9009858627148463,4.57763671875e-05,0.1324200913242009,3.5346150398254395
34,0.30365296803652964,0.7236842105263158,0.6963470319634704,0.09728506787330315,0.16860411638525097,0.6666666666666666,0.726027397260274,4.0,400,0.8346456692913385,0.9244684601976474,4.267692565917969e-05,0.18721461187214614,3.4663431644439697
35,0.4018264840182648,0.8421052631578947,0.5981735159817352,0.08617234468937873,0.1086659240109785,0.3333333333333333,0.863013698630137,0.0,450,0.9130434782608695,0.9198181996378525,4.100799560546875e-05,0.1735159817351598,4.093282699584961
36,0.1506849315068493,0.7105263157894737,0.8493150684931507,0.1547017189079879,0.28954380745986635,1.0,0.6986301369863014,1.0,450,0.8225806451612903,0.9179185288266021,4.982948303222656e-05,0.1187214611872146,4.105010747909546
37,0.6643835616438356,0.6447368421052632,0.3356164383561644,-0.07547169811320731,-0.1377219446414666,0.0,0.6712328767123288,2.0,450,0.784,0.9644696895475053,4.38690185546875e-05,0.4018264840182649,4.140533447265625
38,0.636986301369863,0.6973684210526315,0.363013698630137,-0.07371007371007376,-0.12114909705895298,0.0,0.726027397260274,3.0,450,0.8217054263565892,0.9550767393648767,4.315376281738281e-05,0.3105022831050228,4.105741739273071
39,0.30365296803652964,0.7236842105263158,0.6963470319634704,0.09728506787330315,0.16860411638525097,0.6666666666666666,0.726027397260274,4.0,450,0.8346456692913385,0.941621429436424,4.1484832763671875e-05,0.27853881278538817,4.139604568481445
40,0.4497716894977169,0.75,0.550228310502283,0.029569892473118364,0.046009803033614564,0.3333333333333333,0.7671232876712328,0.0,50,0.8549618320610687,0.9605875460311519,4.7206878662109375e-05,0.4429223744292238,1.0242846012115479
41,0.595890410958904,0.7763157894736842,0.4041095890410959,-0.06953642384105962,-0.09633128873617007,0.0,0.8082191780821918,1.0,50,0.874074074074074,0.9691232018808522,4.482269287109375e-05,0.4977168949771689,1.0182344913482666
42,0.4634703196347032,0.7236842105263158,0.5365296803652968,0.019656019656019597,0.03230642588238746,0.3333333333333333,0.7397260273972602,2.0,50,0.8372093023255813,0.9527360831224281,4.315376281738281e-05,0.3013698630136986,1.0265140533447266
43,0.4840182648401826,0.6842105263157895,0.5159817351598174,0.007616974972796453,0.013547966989431028,0.3333333333333333,0.6986301369863014,3.0,50,0.8095238095238095,0.9486259215255552,4.267692565917969e-05,0.36529680365296807,1.021500825881958
44,0.6095890410958904,0.75,0.3904109589041096,-0.07121661721068251,-0.10468478451804275,0.0,0.7808219178082192,4.0,50,0.8571428571428571,0.9606027269085016,4.00543212890625e-05,0.3881278538812786,1.0370399951934814
45,0.4497716894977169,0.75,0.550228310502283,0.029569892473118364,0.046009803033614564,0.3333333333333333,0.7671232876712328,0.0,500,0.8549618320610687,0.948389079829228,4.57763671875e-05,0.2831050228310502,4.795070648193359
46,0.4908675799086758,0.6710526315789473,0.5091324200913242,0.004192872117400492,0.007651219146748143,0.3333333333333333,0.684931506849315,1.0,500,0.7999999999999999,0.9570344984967203,4.38690185546875e-05,0.34703196347031967,4.871776103973389
47,0.4908675799086758,0.6710526315789473,0.5091324200913242,0.004192872117400492,0.007651219146748143,0.3333333333333333,0.684931506849315,2.0,500,0.7999999999999999,0.9446414221669597,4.38690185546875e-05,0.28310502283105027,4.870195627212524
48,0.408675799086758,0.8289473684210527,0.591324200913242,0.07490636704119857,0.09753428933010881,0.3333333333333333,0.8493150684931506,3.0,500,0.9051094890510949,0.946683700125101,4.076957702636719e-05,0.32420091324200917,4.82054328918457
49,0.26940639269406397,0.7894736842105263,0.730593607305936,0.14245416078984474,0.21550078170404377,0.6666666666666666,0.7945205479452054,4.0,500,0.8787878787878787,0.9251516838814755,4.172325134277344e-05,0.19634703196347034,4.832792282104492
50,0.10273972602739728,0.8026315789473685,0.8972602739726028,0.2338709677419356,0.3638957149022243,1.0,0.7945205479452054,0.0,550,0.8854961832061068,0.9081488464541798,4.2438507080078125e-05,0.1187214611872146,5.625347137451172
51,0.4155251141552511,0.8157894736842105,0.5844748858447488,0.0650263620386643,0.08736504717716294,0.3333333333333333,0.8356164383561644,1.0,550,0.8970588235294118,0.9436252122109667,4.100799560546875e-05,0.2557077625570776,5.887857437133789
52,0.44292237442922366,0.7631578947368421,0.5570776255707762,0.03526093088857529,0.05334177764951579,0.3333333333333333,0.7808219178082192,2.0,550,0.8636363636363635,0.946089541971687,4.029273986816406e-05,0.2511415525114155,5.861670732498169
53,0.3105022831050228,0.7105263157894737,0.6894977168949772,0.09031556039173005,0.16064018001753932,0.6666666666666666,0.7123287671232876,3.0,550,0.8253968253968254,0.9356732103226231,6.556510925292969e-05,0.23744292237442924,5.970695495605469
54,0.3105022831050228,0.7105263157894737,0.6894977168949772,0.09031556039173005,0.16064018001753932,0.6666666666666666,0.7123287671232876,4.0,550,0.8253968253968254,0.9429734276038078,4.38690185546875e-05,0.25114155251141557,5.976465702056885
55,0.3105022831050228,0.7105263157894737,0.6894977168949772,0.09031556039173005,0.16064018001753932,0.6666666666666666,0.7123287671232876,0.0,600,0.8253968253968254,0.928376143469769,4.3392181396484375e-05,0.1735159817351598,6.5663251876831055
56,0.408675799086758,0.8289473684210527,0.591324200913242,0.07490636704119857,0.09753428933010881,0.3333333333333333,0.8493150684931506,1.0,600,0.9051094890510949,0.9088609954156923,9.942054748535156e-05,0.1963470319634703,6.528752088546753
57,0.29680365296803657,0.7368421052631579,0.7031963470319634,0.10482921083627805,0.17696075278839882,0.6666666666666666,0.7397260273972602,2.0,600,0.84375,0.9182790682863329,4.124641418457031e-05,0.1552511415525114,6.689198017120361
58,0.4497716894977169,0.75,0.550228310502283,0.029569892473118364,0.046009803033614564,0.3333333333333333,0.7671232876712328,3.0,600,0.8549618320610687,0.917195998208628,4.458427429199219e-05,0.26940639269406397,6.5011374950408936
59,0.4771689497716895,0.6973684210526315,0.5228310502283104,0.011312217194570207,0.019605129812238484,0.3333333333333333,0.7123287671232876,4.0,600,0.8188976377952756,0.9556320889171996,4.363059997558594e-05,0.319634703196347,6.503188371658325
